ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code
5880320,HN688286,11/03/2007 07:10:00 PM,014XX E 75TH ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0411,004,5,43,06
5880576,HN686888,11/03/2007 01:25:00 PM,034XX W OHIO ST,0560,ASSAULT,SIMPLE,STREET,false,true,1121,011,27,23,08A
5882475,HN683172,11/01/2007 02:00:00 PM,025XX N RUTHERFORD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,2512,025,36,18,08B
5886238,HN689264,11/04/2007 07:59:22 PM,049XX W RICE ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1531,015,37,25,18
5886251,HN687053,11/03/2007 02:45:00 PM,020XX W DIVERSEY PKWY,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1913,019,1,7,08A
5887235,HN688705,11/04/2007 12:00:00 AM,066XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0723,007,16,68,14
5887396,HN688313,11/04/2007 07:25:00 AM,082XX S HOUSTON AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,0424,004,7,46,04A
5891096,HN687345,11/03/2007 05:29:00 PM,048XX W 47TH ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0814,008,23,56,16
5891316,HN688591,11/04/2007 12:30:00 AM,055XX N RAVENSWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2012,020,40,77,14
5891436,HN688190,11/04/2007 03:39:05 AM,006XX W PERSHING RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0925,009,11,60,14
5891499,HN688184,11/04/2007 03:27:16 AM,034XX W BRYN MAWR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1712,017,39,13,14
5891621,HN681788,10/31/2007 07:30:00 PM,123XX S UNION AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0523,005,34,53,08B
5891764,HN685360,11/02/2007 01:30:00 PM,074XX S RHODES AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0323,003,6,69,04B
5891885,HN690459,11/05/2007 12:00:00 PM,013XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0132,001,2,33,06
5891912,HM193284,02/21/2006 05:35:31 PM,047XX N CLIFTON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2312,019,48,3,18
5892104,HN690797,11/04/2007 09:00:00 PM,078XX S COLES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0421,004,7,43,26
5892113,HN690246,11/05/2007 10:55:00 AM,004XX E 63RD ST,5011,OTHER OFFENSE,LICENSE VIOLATION,CTA PLATFORM,true,false,0313,003,20,42,26
5892170,HN691051,11/02/2007 05:30:00 PM,045XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1724,017,33,14,07
5892446,HN690123,11/03/2007 09:00:00 AM,062XX S HARLEM AVE,0610,BURGLARY,FORCIBLE ENTRY,FACTORY/MANUFACTURING BUILDING,false,false,0812,008,23,64,05
5892447,HN681474,10/31/2007 04:45:00 PM,080XX S MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0835,008,18,70,14
5892549,HN690794,11/05/2007 04:25:00 PM,017XX N LOREL AVE,1020,ARSON,BY FIRE,RESIDENCE,false,false,2532,025,37,25,09
5892593,HN690724,11/05/2007 03:45:00 PM,058XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2011,020,40,2,08B
5892626,HN679124,10/30/2007 04:40:00 PM,104XX S STATE ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PUBLIC, GROUNDS",true,false,0512,005,34,49,08B
5892715,HN689654,11/05/2007 02:05:00 AM,041XX W 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,false,1031,010,22,30,08B
5893275,HN688515,11/04/2007 10:30:00 AM,085XX S CICERO AVE,0460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,0834,008,18,70,08B
5893697,HN689895,11/03/2007 12:00:00 PM,010XX W 57TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0712,007,16,68,03
5894089,HN692003,09/02/2007 02:00:00 PM,037XX W 82ND PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0834,008,18,70,06
5894268,HN692151,10/27/2007 02:00:00 PM,012XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1424,014,1,24,14
5894715,HN692877,11/06/2007 06:30:00 PM,022XX N ST LOUIS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1413,014,26,22,18
5894756,HN692910,11/06/2007 03:30:00 PM,024XX W FULLERTON AVE,0810,THEFT,OVER $500,MEDICAL/DENTAL OFFICE,false,false,1431,014,1,22,06
5895035,HN692556,11/06/2007 04:05:00 PM,021XX S CENTRAL PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1014,010,24,29,03
5895077,HN692647,11/06/2007 01:30:00 PM,029XX W FARRAGUT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2011,020,40,4,14
5895161,HN692782,11/06/2007 05:59:00 PM,012XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,false,1231,012,2,28,08B
5895416,HN673048,10/27/2007 12:30:00 PM,119XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0524,005,34,53,14
5895439,HN693473,11/06/2007 06:00:00 PM,017XX W SUPERIOR ST,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,1324,012,1,24,06
5895569,HN692130,11/06/2007 11:30:00 AM,002XX N KARLOV AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1114,011,28,26,18
5895993,HN693045,11/06/2007 08:43:24 PM,048XX W CORNELIA AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1634,016,38,15,18
5896086,HN689497,11/04/2007 10:30:00 PM,054XX W SUNNYSIDE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,1623,016,45,15,18
5896276,HN689770,11/05/2007 07:04:00 AM,057XX S CICERO AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,AIRPORT/AIRCRAFT,false,false,0813,008,23,56,15
5896330,HN693790,11/07/2007 10:00:00 AM,033XX W PIERCE AVE,0810,THEFT,OVER $500,STREET,false,false,1422,014,26,23,06
5896614,HN683437,11/01/2007 05:10:00 PM,075XX S UNION AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0621,006,17,68,04B
5896946,HN692952,11/06/2007 05:30:00 PM,056XX W MELROSE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1633,016,38,15,14
5896978,HN688519,11/04/2007 02:00:00 AM,057XX S WINCHESTER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0715,007,15,67,04A
5896991,HN694526,11/04/2007 10:00:00 AM,011XX N LA SALLE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1824,018,43,8,11
5897238,HN692029,09/29/2007 10:00:00 AM,006XX E GRAND AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,true,false,1834,018,42,8,12
5897530,HN694321,11/07/2007 03:30:00 PM,033XX W 71ST ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",true,false,0831,008,18,66,08B
5897558,HN693282,11/06/2007 10:00:00 PM,062XX N LA CROSSE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1621,016,39,12,26
5897672,HN694922,11/07/2007 07:00:00 PM,064XX N WESTERN AVE,0810,THEFT,OVER $500,STREET,false,false,2412,024,50,2,06
5897790,HN551115,08/21/2007 05:00:00 PM,006XX E 107TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0513,005,9,50,05
5898230,HN690442,11/05/2007 12:00:00 PM,034XX W WILSON AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",true,false,1723,017,33,14,24
5898349,HN677573,10/29/2007 09:20:00 PM,001XX E 111TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0513,005,9,49,18
5898385,HN692338,11/06/2007 11:00:00 AM,078XX S INDIANA AVE,0810,THEFT,OVER $500,STREET,false,false,0623,006,6,69,06
5898986,HN693653,10/28/2007 11:00:00 PM,081XX S LAFLIN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0614,006,21,71,04A
5899029,HN692021,11/06/2007 10:50:00 AM,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0333,003,5,43,06
5899244,HN695988,11/04/2007 10:00:00 PM,034XX N RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1924,019,44,6,05
5899391,HN696254,11/08/2007 04:48:01 PM,078XX S COLFAX AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,0421,004,7,43,04B
5899668,HN695921,11/08/2007 12:05:00 AM,059XX W HENDERSON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1633,016,38,15,26
5899792,HN695229,11/08/2007 03:00:00 AM,049XX W FERDINAND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,015,37,25,18
5899863,HN696000,11/08/2007 02:50:40 PM,059XX S TROY ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0824,008,16,66,04B
5899968,HN695532,11/07/2007 10:00:00 PM,104XX S HALE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,2212,022,19,72,06
5900030,HN695259,11/08/2007 04:04:14 AM,005XX S PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1132,011,24,26,18
5900771,HN697874,11/08/2007 05:30:00 PM,048XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,false,0224,002,3,38,14
5901289,HN697527,08/20/2007 07:00:00 AM,002XX N LEAMINGTON AVE,0820,THEFT,$500 AND UNDER,ALLEY,false,false,1532,015,28,25,06
5901455,HN697610,11/09/2007 12:40:00 PM,037XX W 57TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0822,008,14,62,18
5901592,HN694792,10/09/2007 10:00:00 AM,069XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0735,007,17,67,10
5901610,HN699223,11/09/2007 10:00:00 PM,012XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,019,44,6,14
5901655,HN699000,11/10/2007 03:00:00 AM,055XX N WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2012,020,40,4,08B
5901874,HN697064,11/09/2007 05:40:00 AM,048XX S ASHLAND AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0931,009,20,61,16
5902024,HN688588,11/04/2007 09:00:00 AM,087XX S LAFAYETTE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0634,006,21,44,04B
5902064,HN697505,11/09/2007 11:25:00 AM,002XX N KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1114,011,28,26,08B
5902166,HN697825,11/09/2007 02:15:00 PM,111XX S STATE ST,0850,THEFT,ATTEMPT THEFT,VACANT LOT/LAND,false,false,0531,005,9,49,06
5902280,HN699872,11/10/2007 03:00:00 PM,013XX N PAULINA ST,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,false,false,1433,014,1,24,06
5902373,HN700235,11/10/2007 04:00:00 PM,014XX W RASCHER AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,2013,020,48,77,06
5902510,HN699723,11/10/2007 02:00:12 PM,008XX W 115TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0524,005,34,53,06
5902633,HN700531,11/09/2007 02:50:00 PM,069XX S FAIRFIELD AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,"SCHOOL, PUBLIC, GROUNDS",false,false,0831,008,18,66,04B
5902679,HN699771,11/10/2007 02:05:00 PM,048XX W WELLINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2521,025,31,19,05
5902840,HN699052,11/10/2007 04:09:03 AM,013XX W MORSE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2431,024,49,1,08B
5902873,HN700673,11/11/2007 01:15:00 AM,006XX N NOBLE ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,1324,012,27,24,04B
5902963,HN681746,10/31/2007 08:30:00 PM,014XX S CENTRAL PARK AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1021,010,24,29,18
5902980,HN679686,10/30/2007 08:40:00 PM,020XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,1023,010,28,30,18
5903016,HN701068,11/11/2007 12:01:00 AM,018XX W ARMITAGE AVE,0810,THEFT,OVER $500,STREET,false,false,1432,014,32,22,06
5903082,HN689970,11/05/2007 09:10:00 AM,094XX S LAFAYETTE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0634,006,21,49,03
5903124,HN700836,11/11/2007 03:30:00 AM,055XX S MOBILE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0811,008,23,56,08B
5903161,HN701186,11/11/2007 12:01:00 AM,022XX W CORTEZ ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1312,012,32,24,06
5903239,HN695159,11/08/2007 12:45:07 AM,010XX N LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1524,015,37,25,18
5903296,HN701361,11/11/2007 12:05:00 PM,010XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1213,012,2,28,06
5903329,HN701388,11/11/2007 02:30:00 AM,035XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0212,002,4,35,14
5903429,HN699289,11/10/2007 09:24:57 AM,064XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,69,08B
5903450,HN701670,11/11/2007 01:30:00 AM,037XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,019,47,5,14
5903456,HN701623,11/11/2007 05:00:00 AM,056XX W ADAMS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1513,015,29,25,07
5903603,HN702242,11/11/2007 10:00:00 PM,026XX W IOWA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1311,012,26,24,26
5903728,HN701702,11/11/2007 04:27:20 PM,109XX S VERNON AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,false,false,0513,005,9,49,26
5903812,HN697805,10/05/2007 12:01:00 AM,007XX W 19TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1233,012,25,31,11
5903826,HN698664,11/09/2007 09:50:00 PM,075XX S HERMITAGE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,true,0611,006,17,71,04B
5904079,HN702113,11/11/2007 09:39:44 PM,026XX W CULLERTON ST,0560,ASSAULT,SIMPLE,APARTMENT,true,false,1023,010,28,30,08A
5904113,HN696961,11/08/2007 07:45:00 AM,0000X E 100TH PL,0560,ASSAULT,SIMPLE,OTHER,false,false,0511,005,9,49,08A
5904136,HN698295,10/15/2007 12:00:00 AM,048XX S LAFLIN ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0933,009,20,61,11
5904344,HN701875,11/11/2007 06:23:05 PM,043XX W CONGRESS PKWY,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1131,011,24,26,18
5904447,HN701851,11/11/2007 06:15:00 PM,034XX S INDIANA AVE,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2112,002,3,35,08A
5904576,HN701475,11/11/2007 01:40:00 PM,079XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0621,006,17,71,08B
5904786,HN702771,11/10/2007 07:00:00 PM,034XX N ELSTON AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1733,017,33,21,08B
5904810,HN702608,11/11/2007 02:30:00 PM,062XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0313,003,20,42,08A
5904923,HN701530,11/11/2007 01:34:00 PM,014XX E 71ST ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0324,003,5,43,24
5905225,HN703972,11/12/2007 09:19:39 PM,021XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0915,009,16,61,06
5905323,HN670682,10/26/2007 09:45:00 AM,012XX S AVERS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1011,010,24,29,26
5905396,HN699863,11/10/2007 01:00:00 PM,100XX W OHARE ST,0890,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,06
5905492,HN701893,11/11/2007 06:00:00 PM,001XX N WABASH AVE,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0122,001,42,32,06
5906054,HN702632,11/12/2007 09:10:00 AM,099XX S HALSTED ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,2232,022,34,73,10
5906083,HN702017,11/11/2007 08:35:00 PM,066XX W BELMONT AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,1632,016,36,17,18
5906352,HN700897,11/11/2007 05:15:12 AM,069XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0832,008,15,66,14
5906396,HN700876,11/11/2007 04:00:00 AM,0000X W HUBBARD ST,0460,BATTERY,SIMPLE,STREET,false,false,1831,018,42,8,08B
5906422,HN696506,11/08/2007 06:35:00 PM,0000X W 87TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,CTA PLATFORM,false,true,0634,006,21,44,26
5906530,HN703198,11/12/2007 02:00:00 PM,059XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1511,015,29,25,14
5906646,HN701604,11/11/2007 04:00:00 AM,083XX S EAST END AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0412,004,8,45,06
5906949,HN704889,11/13/2007 08:30:00 AM,113XX S EDBROOKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0531,005,9,49,07
5907218,HN704251,11/13/2007 02:00:00 AM,058XX S NORMAL BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,true,0711,007,3,68,06
5907280,HN705564,11/13/2007 08:00:00 AM,030XX S BONFIELD ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,0923,009,11,60,14
5907495,HN703824,11/12/2007 07:54:05 PM,044XX S HALSTED ST,0560,ASSAULT,SIMPLE,STREET,false,false,0935,009,11,61,08A
5907579,HN705758,11/13/2007 12:20:00 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,06
5908024,HN704391,11/13/2007 07:25:00 AM,008XX E 61ST ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,true,false,2133,002,20,42,15
5908405,HN705806,10/26/2007 05:30:00 PM,074XX S RHODES AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0323,003,6,69,06
5908461,HN705371,11/13/2007 03:50:00 PM,061XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0825,008,15,66,06
5908502,HN695963,11/07/2007 09:40:00 PM,026XX S PULASKI RD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1031,010,22,30,06
5908530,HN705466,11/13/2007 05:25:00 PM,095XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,0511,005,8,50,14
5908716,HN705080,11/13/2007 01:50:00 PM,049XX S COTTAGE GROVE AVE,041B,BATTERY,AGGRAVATED: OTHER FIREARM,CTA BUS,true,false,2124,002,4,39,04B
5908818,HN706514,11/13/2007 08:45:00 AM,036XX W ARMITAGE AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,false,false,2525,025,26,22,20
5909118,HN706269,11/13/2007 06:00:00 PM,059XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2433,024,48,77,06
5909162,HN706870,11/14/2007 01:00:00 PM,050XX W SUPERIOR ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1531,015,28,25,06
5909336,HN686562,10/17/2007 09:00:00 AM,006XX E 87TH ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0632,006,6,44,10
5909349,HN698442,11/09/2007 03:00:00 PM,076XX S STEWART AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0621,006,17,69,03
5909571,HN707310,11/14/2007 01:00:00 PM,082XX S RICHMOND ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0835,008,18,70,06
5909607,HN704755,11/13/2007 10:50:00 AM,027XX N RIDGEWAY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,2524,025,35,22,08B
5909907,HN707319,11/14/2007 04:30:00 PM,066XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0832,008,15,66,08B
5909979,HN707078,10/22/2007 02:00:00 PM,063XX S PULASKI RD,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0813,008,13,65,10
5910014,HN706612,11/14/2007 10:41:00 AM,027XX W LEXINGTON ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1135,011,2,27,18
5910050,HN706703,01/01/2006 08:00:00 AM,055XX W ARMSTRONG AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,FACTORY/MANUFACTURING BUILDING,false,false,1621,016,45,11,12
5910112,HN706743,10/20/2007 12:01:00 AM,031XX S MILLARD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1032,010,22,30,06
5910122,HN707072,11/14/2007 03:00:00 PM,054XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0915,009,16,61,08B
5910150,HN707207,11/14/2007 04:00:00 PM,015XX S RIDGEWAY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1014,010,24,29,08B
5910190,HN706862,11/14/2007 12:44:00 PM,002XX N WABASH AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,false,false,0122,001,42,32,04B
5910223,HN706647,11/13/2007 01:00:00 PM,029XX S STEWART AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2113,009,11,60,06
5910386,HN702149,11/11/2007 09:00:00 PM,052XX S ASHLAND AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0932,009,16,61,14
5910494,HN707069,11/14/2007 02:55:00 PM,012XX W 72ND ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,false,false,0734,007,17,67,04B
5910510,HN706489,11/12/2007 04:50:00 PM,022XX W CHASE AVE,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",false,false,2411,024,49,2,06
5910890,HN707713,11/05/2007 07:21:00 PM,015XX E 85TH PL,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0412,004,8,45,10
5911425,HN698649,11/09/2007 09:19:00 PM,007XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0624,006,6,44,18
5911553,HN696817,11/08/2007 10:22:00 PM,061XX S RACINE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,true,false,0713,007,16,67,26
5911567,HN707859,11/14/2007 09:00:00 PM,079XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0623,006,17,44,14
5911708,HN709774,11/15/2007 08:00:00 PM,014XX N CLEVELAND AVE,0810,THEFT,OVER $500,STREET,false,false,1821,018,27,8,06
5911734,HN698215,11/09/2007 10:00:00 AM,061XX N WINTHROP AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2433,024,48,77,06
5911920,HN709541,11/15/2007 07:23:54 PM,027XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1933,019,43,7,14
5911967,HN708253,11/14/2007 10:00:00 PM,063XX N WINTHROP AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,false,false,2433,024,48,77,06
5912110,HN708456,11/15/2007 10:00:00 AM,103XX S ELIZABETH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,2232,022,21,73,08B
5912908,HN701539,11/11/2007 12:55:00 PM,002XX W 95TH ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,OTHER,true,false,0634,006,21,49,26
5912980,HN708076,11/14/2007 09:00:00 PM,005XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1323,012,27,24,06
5913687,HN709252,11/15/2007 02:00:00 AM,060XX S MARSHFIELD AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0714,007,15,67,06
5914051,HN710644,11/16/2007 01:30:00 PM,049XX W CORTEZ ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1531,015,37,25,26
5914275,HN711103,11/12/2007 10:45:00 AM,096XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,2223,022,21,73,06
5914277,HN711278,11/16/2007 07:48:46 PM,006XX S INDEPENDENCE BLVD,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1133,011,24,27,18
